Date,Day,Opponent1,Pts,Opponent1_Location,Opponent2,Pts,Notes
09/07/02,Iowa State,58,"Away",Tennessee Tech,6,
09/07/02,Kansas State,68,"Away",Louisiana-Monroe,0,
09/07/02,Kentucky,77,"Away",Texas-El Paso,17,
09/07/02,Louisiana State,35,"Away",Citadel,10,
09/07/02,Louisville,40,"Home",Duke,3,
09/07/02,Maryland,44,"Away",Akron,14,
09/07/02,Miami Florida,16,
09/07/02,Michigan,35,"Away",Western Michigan,12,
09/07/02,Michigan State,27,"Away",Rice,10,
09/07/02,Minnesota,35,"Home",Louisiana-Lafayette,11,
09/07/02,Mississippi,38,"Away",Memphis,16,
09/07/02,Missouri,41,"Away",Ball State,6,
09/07/02,Nebraska,44,"Away",Utah State,13,
09/07/02,Nevada-Las Vegas,31,"Away",Kansas,20,
09/07/02,North Carolina,30,"Home",Syracuse,22,
09/07/02,North Carolina State,65,"Home",Navy,19,
09/07/02,North Texas,23,"Away",Nicholls State,0,
09/07/02,Northeastern,31,"Home",Ohio,0,
09/07/02,Notre Dame,24,"Away",Purdue,17,
09/07/02,Ohio State,51,"Away",Kent State,17,
09/07/02,Oklahoma,37,"Away",Alabama,27,
09/07/02,Oklahoma State,45,"Away",Northern Iowa,10,
09/07/02,Oregon,28,"Away",Fresno State,24,
09/07/02,South Florida,37,"Away",Northern Illinois,6,
09/07/02,Southern Mississippi,23,"Away",Illinois,20,
09/07/02,Tennessee,26,"Away",Middle Tennessee State,3,
09/07/02,Texas A&M,14,"Home",Pittsburgh,12,
09/07/02,Texas Christian,48,"Home",Northwestern,24,
09/07/02,Texas Tech,24,"Home",Southern Methodist,14,
09/07/02,Toledo,65,"Home",Eastern Michigan,13,
09/07/02,Tulane,34,"Home",Houston,13,
09/07/02,UCLA,30,"Away",Colorado State,19,
09/07/02,Utah,40,"Away",Indiana,13,
09/07/02,Vanderbilt,49,"Away",Furman,18,
09/07/02,Virginia,34,"Away",South Carolina,21,
09/07/02,Wake Forest,27,"Away",East Carolina,22,
09/07/02,Washington,34,"Away",San Jose State,10,
09/07/02,Washington State,49,"Away",Idaho,14,
09/07/02,Wisconsin,34,"Away",West Virginia,17,
09/12/02,Virginia Tech,47,"Away",Marshall,21,
09/14/02,Alabama,33,"Away",North Texas,7,
09/14/02,Arizona,23,"Away",Utah,17,
09/14/02,Arizona State,39,"Home",San Diego State,28,
09/14/02,Arkansas,42,"Away",South Florida,3,Little Rock AR
09/14/02,Auburn,31,"Away",Vanderbilt,6,
09/14/02,Ball State,23,"Away",Indiana State,21,
09/14/02,Boise State,35,"Home",Wyoming,13,
09/14/02,Bowling Green State,51,"Away",Missouri,28,
09/14/02,California,46,"Home",Michigan State,22,
09/14/02,Central Michigan,24,"Home",Akron,17,
09/14/02,Clemson,24,"Away",Georgia Tech,19,
09/14/02,Colorado State,36,"Away",Louisville,33,
09/14/02,Connecticut,24,"Home",Buffalo,3,
09/14/02,East Carolina,24,"Away",Tulane,20,
09/14/02,Eastern Michigan,35,"Away",Southeast Missouri State,32,
09/14/02,Florida,34,"Away",Ohio,6,
09/14/02,Florida State,37,"Home",Maryland,10,
09/14/02,Georgia,13,"Home",South Carolina,7,
09/14/02,Houston,36,"Away",Louisiana-Lafayette,17,
09/14/02,Illinois,59,"Away",Arkansas State,7,
09/14/02,Iowa State,36,"Home",Iowa,31,
09/14/02,Kansas,44,"Away",Missouri State,24,
09/14/02,Kansas State,63,"Away",Eastern Illinois,13,
09/14/02,Kent State,37,"Away",Cal Poly,34,
09/14/02,Kentucky,27,"Away",Indiana,17,
09/14/02,Louisiana State,33,"Away",Miami (OH),7,
09/14/02,Louisiana Tech,53,"Away",Tulsa,9,
09/14/02,McNeese State,24,"Home",Louisiana-Monroe,19,
09/14/02,Miami (FL),44,"Home",Temple,21,Philadelphia PA
09/14/02,Minnesota,31,"Away",Toledo,21,
09/14/02,Mississippi State,51,"Away",Jacksonville State,13,
09/14/02,Nevada,31,"Away",Brigham Young,28,
09/14/02,New Mexico,23,"Away",Baylor,0,
09/14/02,North Carolina State,32,"Away",Wake Forest,13,
09/14/02,Northwestern,26,"Away",Duke,21,
09/14/02,Notre Dame,25,"Away",Michigan,23,
09/14/02,Ohio State,25,"Away",Washington State,7,
09/14/02,Oklahoma,68,"Away",Texas-El Paso,0,
09/14/02,Oregon,58,"Away",Idaho,21,
09/14/02,Oregon State,47,"Away",Nevada-Las Vegas,17,
09/14/02,Penn State,40,"Away",Nebraska,7,
09/14/02,Pittsburgh,26,"Home",Alabama-Birmingham,20,
09/14/02,Purdue,28,"Away",Western Michigan,24,
09/14/02,Rutgers,44,"Away",Army,0,
09/14/02,Southern California,40,"Home",Colorado,3,
09/14/02,Southern Mississippi,33,"Away",Memphis,14,
09/14/02,Stanford,63,"Away",San Jose State,26,
09/14/02,Syracuse,63,"Away",Rhode Island,17,
09/14/02,Texas,52,"Home",North Carolina,21,
09/14/02,Texas Christian,17,"Away",Southern Methodist,6,
09/14/02,Texas Tech,42,"Away",Mississippi,28,
09/14/02,Troy,40,"Away",Southern Utah,15,
09/14/02,UCLA,38,"Home",Oklahoma State,24,
09/14/02,Utah State,38,"Away",Idaho State,33,
09/14/02,West Virginia,35,"Home",Cincinnati,32,
09/14/02,Wisconsin,24,"Away",Northern Illinois,21,
09/19/02,Auburn,42,"Home",Mississippi State,14,
09/20/02,Marshall,26,"Away",Central Florida,21,
09/21/02,Air Force,23,"Home",California,21,
09/21/02,Alabama,20,"Away",Southern Mississippi,7,
09/21/02,Arkansas State,33,"Home",Louisiana-Monroe,21,
09/21/02,Baylor,37,"Away",Tulsa,25,
09/21/02,Bowling Green State,39,"Home",Kansas,16,
09/21/02,Clemson,30,"Away",Ball State,7,
09/21/02,Colorado,31,"Home",UCLA,17,
09/21/02,Connecticut,37,"Away",Ohio,19,
09/21/02,Florida,30,"Home",Tennessee,13,
09/21/02,Florida State,48,"Away",Duke,17,
09/21/02,Georgia,45,"Away",Northwestern State,7,
09/21/02,Georgia Tech,28,"Away",Brigham Young,19,
09/21/02,Hawaii,31,"Home",Texas-El Paso,6,
09/21/02,Idaho,48,"Away",San Diego State,38,
09/21/02,Indiana,39,"Away",Central Michigan,29,
09/21/02,Iowa,48,"Away",Utah State,7,
09/21/02,Iowa State,42,"Away",Troy,12,
09/21/02,Kansas State,27,"Away",Southern California,20,
09/21/02,Kentucky,44,"Away",Middle Tennessee State,22,
09/21/02,Louisiana-Lafayette,34,"Away",Alabama-Birmingham,0,
09/21/02,Louisville,45,"Home",Army,14,
09/21/02,Maryland,45,"Away",Eastern Michigan,3,
09/21/02,Memphis,38,"Away",Tulane,10,
09/21/02,Miami (FL),38,"Away",Boston College,6,
09/21/02,Miami (OH),27,"Away",Kent State,20,
09/21/02,Michigan,10,"Away",Utah,7,
09/21/02,Minnesota,41,"Away",Buffalo,17,
09/21/02,Mississippi,45,"Away",Vanderbilt,38,
09/21/02,Nevada,31,"Away",Rice,21,
09/21/02,New Mexico State,24,"Away",New Mexico,13,
09/21/02,North Carolina State,51,"Home",Texas Tech,48,
09/21/02,Northwestern,49,"Home",Navy,40,
09/21/02,Notre Dame,21,"Home",Michigan State,17,
09/21/02,Ohio State,23,"Home",Cincinnati,19,Cincinnati OH
09/21/02,Oklahoma State,52,"Away",Southern Methodist,16,
09/21/02,Oregon,41,"Away",Portland State,0,
09/21/02,Oregon State,59,"Away",Fresno State,19,
09/21/02,Penn State,49,"Away",Louisiana Tech,17,
09/21/02,Pittsburgh,23,"Away",Rutgers,3,
09/21/02,San Jose State,38,"Home",Illinois,35,
09/21/02,South Carolina,42,"Away",Temple,21,
09/21/02,Texas,41,"Away",Houston,11,
09/21/02,Texas Christian,16,"Away",North Texas,10,
09/21/02,Toledo,38,"Away",Nevada-Las Vegas,21,
09/21/02,Virginia,48,"Away",Akron,29,
09/21/02,Virginia Tech,13,"Home",Texas A&M,3,
09/21/02,Wake Forest,24,"Home",Purdue,21,
09/21/02,Washington,38,"Away",Wyoming,7,
09/21/02,Washington State,45,"Away",Montana State,28,
09/21/02,Western Illinois,29,"Home",Northern Illinois,26,
09/21/02,Wisconsin,31,"Away",Arizona,10,
09/26/02,Louisville,26,"Away",Florida State,20,
09/27/02,Texas Tech,49,"Home",New Mexico,0,
09/28/02,Air Force,30,"Home",Utah,26,
09/28/02,Alabama,30,"Home",Arkansas,12,
09/28/02,Alabama-Birmingham,31,"Away",Memphis,17,
09/28/02,Arizona,14,"Away",North Texas,9,
09/28/02,Arizona State,65,"Away",Stanford,24,
09/28/02,Arkansas State,30,"Away",Tennessee-Martin,10,
09/28/02,Auburn,37,"Away",Syracuse,34,
09/28/02,Ball State,24,"Home",Connecticut,21,
09/28/02,Boise State,63,"Away",Utah State,38,
09/28/02,Boston College,43,"Away",Central Michigan,0,
09/28/02,Central Florida,48,"Away",Liberty,17,
09/28/02,Cincinnati,35,"Home",Temple,22,
09/28/02,Colorado State,32,"Home",Nevada,28,
09/28/02,Duke,43,"Home",Navy,17,
09/28/02,Eastern Michigan,48,"Away",Southern Illinois,45,
09/28/02,Florida,41,"Away",Kentucky,34,
09/28/02,Fresno State,31,"Home",Rice,28,
09/28/02,Georgia,41,"Away",New Mexico State,10,
09/28/02,Georgia Tech,21,"Home",North Carolina,13,
09/28/02,Hawaii,42,"Away",Southern Methodist,10,
09/28/02,Iowa,42,"Home",Penn State,35,
09/28/02,Iowa State,36,"Away",Nebraska,14,
09/28/02,Kansas,43,"Home",Tulsa,33,
09/28/02,Louisiana State,31,"Away",Mississippi State,13,
09/28/02,Maryland,37,"Away",Wofford,8,
09/28/02,Miami (OH),48,"Home",Akron,31,
09/28/02,Michigan,45,"Home",Illinois,28,
09/28/02,Michigan State,39,"Away",Northwestern,24,
09/28/02,Missouri,44,"Away",Troy,7,
09/28/02,North Carolina State,56,"Away",Massachusetts,24,
09/28/02,Northern Illinois,13,"Away",Kent State,6,
09/28/02,Ohio,34,"Away",Buffalo,32,
09/28/02,Ohio State,45,"Away",Indiana,17,
