Date,Day,Opponent1,Pts,Opponent1_Location,Opponent2,Pts,Notes
Oct 1 2005,Tennessee,27,"Away",Mississippi,10,
Oct 1 2005,Texas,51,"Home",Missouri,20,
Oct 1 2005,Texas A&M,16,"Away",Baylor,13,
Oct 1 2005,Texas Christian,49,"Away",New Mexico,28,
Oct 1 2005,Texas Tech,30,"Away",Kansas,17,
Oct 1 2005,Tulane,28,"Away",Southeastern Louisiana,21,Baton Rouge LA
Oct 1 2005,UCLA,21,"Away",Washington,17,
Oct 1 2005,Virginia Tech,34,"Home",West Virginia,17,
Oct 1 2005,Wake Forest,31,"Away",Clemson,27,
Oct 1 2005,Western Michigan,31,"Away",Buffalo,21,
Oct 1 2005,Wisconsin,41,"Away",Indiana,24,
Oct 1 2005,Wyoming,42,"Away",Nevada-Las Vegas,17,
Oct 4 2005,Troy,13,"Home",North Texas,10,
Oct 5 2005,Northern Illinois,38,"Away",Miami (OH),27,
Oct 6 2005,Florida Atlantic,28,"Home",Louisiana-Lafayette,10,
Oct 6 2005,North Carolina State,17,"Home",Georgia Tech,14,
Oct 7 2005,Connecticut,26,"Away",Syracuse,7,
Oct 8 2005,Akron,13,"Home",Buffalo,7,
Oct 8 2005,Arkansas,44,"Away",Louisiana-Monroe,15,Little Rock AR
Oct 8 2005,Ball State,60,"Home",Western Michigan,57,
Oct 8 2005,Baylor,23,"Home",Iowa State,13,
Oct 8 2005,Boise State,21,"Away",Portland State,14,
Oct 8 2005,Boston College,28,"Away",Virginia,17,
Oct 8 2005,Bowling Green State,38,"Away",Ohio,14,
Oct 8 2005,Brigham Young,27,"Home",New Mexico,24,
Oct 8 2005,Central Florida,38,"Away",Memphis,17,
Oct 8 2005,Central Michigan,14,"Home",Army,10,
Oct 8 2005,Colorado,41,"Away",Texas A&M,20,
Oct 8 2005,Colorado State,21,"Away",Utah,17,
Oct 8 2005,East Carolina,41,"Away",Rice,28,
Oct 8 2005,Florida,35,"Away",Mississippi State,9,
Oct 8 2005,Florida State,41,"Away",Wake Forest,24,
Oct 8 2005,Fresno State,37,"Home",New Mexico State,7,
Oct 8 2005,Georgia,27,"Home",Tennessee,14,
Oct 8 2005,Houston,35,"Away",Tulane,14,Lafayette LA
Oct 8 2005,Indiana,36,"Away",Illinois,13,
Oct 8 2005,Iowa,34,"Home",Purdue,17,
Oct 8 2005,Kansas State,12,"Away",Kansas,3,
Oct 8 2005,Louisiana State,34,"Home",Vanderbilt,6,
Oct 8 2005,Louisiana Tech,46,"Away",Hawaii,14,
Oct 8 2005,Louisville,69,"Away",North Carolina,14,
Oct 8 2005,Maryland,38,"Home",Temple,7,
Oct 8 2005,Miami (FL),52,"Away",Duke,7,
Oct 8 2005,Minnesota,23,"Home",Michigan,20,
Oct 8 2005,Mississippi,27,"Away",Citadel,7,
Oct 8 2005,Missouri,38,"Home",Oklahoma State,31,
Oct 8 2005,Navy,27,"Away",Air Force,24,
Oct 8 2005,Nevada,62,"Away",Idaho,14,
Oct 8 2005,Nevada-Las Vegas,13,"Away",San Diego State,10,
Oct 8 2005,Northwestern,51,"Away",Wisconsin,48,
Oct 8 2005,Oregon,31,"Home",Arizona State,17,
