"721","Air Force","12/31/07","13","HARRISON","RYAN","","","","","","","","","","","","0","0","","","","","","","","","","3","125","","","","","","","","3","3","0","0","","","","","3","3","","12"
"721","Air Force","09/01/07","85","MADSEN","KEITH","","","","","","","","","","","","0","0","1","15","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"721","Air Force","09/08/07","85","MADSEN","KEITH","","","","","","","","","","","","0","0","1","5","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"721","Air Force","09/13/07","85","MADSEN","KEITH","","","","","","","","","","","","0","0","1","9","1","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"721","Air Force","11/10/07","85","MADSEN","KEITH","","","","","","","","","","","","0","0","2","20","1","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"721","Air Force","09/01/07","17","MCCARTHY","KIP","22","130","1","129","1","","","","","","","22","129","1","3","0","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"721","Air Force","09/08/07","17","MCCARTHY","KIP","4","11","0","11","0","","","","","","","4","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"721","Air Force","09/29/07","17","MCCARTHY","KIP","2","7","0","7","0","","","","","","","2","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"721","Air Force","10/13/07","17","MCCARTHY","KIP","13","68","0","68","0","","","","","","","13","68","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"721","Air Force","10/20/07","17","MCCARTHY","KIP","3","7","1","6","0","","","","","","","3","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"721","Air Force","11/03/07","17","MCCARTHY","KIP","2","6","0","6","0","","","","","","","2","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"721","Air Force","11/17/07","17","MCCARTHY","KIP","1","2","0","2","0","","","","","","","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"721","Air Force","12/31/07","17","MCCARTHY","KIP","2","14","8","6","0","","","","","","","2","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"721","Air Force","09/01/07","12","MOFFETT","MIKE","","","","","","","","","","","","0","0","1","13","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"721","Air Force","09/22/07","12","MOFFETT","MIKE","1","0","1","-1","0","","","","","","","1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"721","Air Force","10/13/07","25","NEWELL","TODD","2","9","0","9","0","","","","","","","2","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"721","Air Force","10/25/07","25","NEWELL","TODD","2","11","0","11","0","","","","","","","2","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"721","Air Force","11/03/07","25","NEWELL","TODD","1","5","0","5","0","","","","","","","1","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"721","Air Force","11/10/07","25","NEWELL","TODD","4","16","0","16","0","","","","","","","4","16","1","6","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"721","Air Force","11/17/07","25","NEWELL","TODD","4","21","0","21","0","","","","","","","4","21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"721","Air Force","12/31/07","25","NEWELL","TODD","1","1","0","1","0","","","","","","","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"721","Air Force","09/08/07","15","OLLIS","JIM","9","37","0","37","1","","","","","","","9","37","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"721","Air Force","09/13/07","15","OLLIS","JIM","16","138","0","138","1","","","","","","","16","138","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"721","Air Force","09/22/07","15","OLLIS","JIM","7","30","0","30","0","","","","","","","7","30","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"721","Air Force","09/29/07","15","OLLIS","JIM","15","83","10","73","0","","","","","","","15","73","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
