"Institution ID","Institution","Game Date","Opponent ID","Opponent Name","Location"
"66","Boise St.","09/27/03","811","Wyoming","Home"
"66","Boise St.","11/15/03","704","UTEP","Home"
"67","Boston College","09/13/03","164","Connecticut","Away"
"67","Boston College","11/15/03","587","Rutgers","Away"
"67","Boston College","08/30/03","749","Wake Forest","Home"
"67","Boston College","09/27/03","47","Ball St.","Home"
"67","Boston College","11/22/03","742","Virginia Tech","Away"
"67","Boston College","09/06/03","539","Penn St.","Away"
"67","Boston College","11/08/03","768","West Virginia","Home"
"67","Boston College","09/20/03","415","Miami (Fla.)","Home"
"67","Boston College","10/25/03","513","Notre Dame","Home"
"67","Boston College","10/11/03","690","Temple","Away"
"67","Boston College","10/18/03","688","Syracuse","Away"
"67","Boston College","11/01/03","545","Pittsburgh","Home"
"67","Boston College","12/31/03","156","Colorado St.","Neutral Site"
"71","Bowling Green","10/11/03","774","Western Mich.","Away"
"71","Bowling Green","08/28/03","202","Eastern Ky.","Home"
"71","Bowling Green","10/04/03","129","Central Mich.","Home"
"71","Bowling Green","09/06/03","559","Purdue","Away"
"71","Bowling Green","09/20/03","518","Ohio St.","Away"
"71","Bowling Green","12/26/03","509","Northwestern","Neutral Site"
"71","Bowling Green","11/15/03","331","Kent St.","Home"
"71","Bowling Green","11/22/03","47","Ball St.","Away"
"71","Bowling Green","12/04/03","414","Miami (Ohio)","Home"
"71","Bowling Green","11/04/03","414","Miami (Ohio)","Away"
"71","Bowling Green","09/13/03","355","Liberty","Home"
"71","Bowling Green","10/25/03","503","Northern Ill.","Home"
"71","Bowling Green","10/18/03","204","Eastern Mich.","Away"
"71","Bowling Green","11/29/03","709","Toledo","Home"
"77","Brigham Young","09/13/03","473","New Mexico","Away"
"77","Brigham Young","10/25/03","465","UNLV","Away"
"77","Brigham Young","08/28/03","255","Georgia Tech","Home"
"77","Brigham Young","10/18/03","811","Wyoming","Away"
"77","Brigham Young","11/22/03","732","Utah","Home"
"77","Brigham Young","09/27/03","721","Air Force","Home"
"77","Brigham Young","10/09/03","156","Colorado St.","Home"
"77","Brigham Young","10/04/03","626","San Diego St.","Away"
"77","Brigham Young","09/06/03","657","Southern California","Away"
"77","Brigham Young","11/15/03","513","Notre Dame","Away"
"77","Brigham Young","09/20/03","674","Stanford","Home"
"77","Brigham Young","10/30/03","66","Boise St.","Home"
"86","Buffalo","09/06/03","312","Iowa","Away"
"86","Buffalo","10/18/03","388","Marshall","Home"
"86","Buffalo","10/25/03","519","Ohio","Home"
"86","Buffalo","11/22/03","331","Kent St.","Away"
"86","Buffalo","11/01/03","709","Toledo","Away"
"86","Buffalo","08/30/03","587","Rutgers","Away"
"86","Buffalo","10/11/03","414","Miami (Ohio)","Away"
"86","Buffalo","09/13/03","153","Colgate","Home"
"86","Buffalo","10/04/03","128","UCF","Away"
"86","Buffalo","09/27/03","5","Akron","Home"
"86","Buffalo","09/20/03","164","Connecticut","Home"
"86","Buffalo","11/08/03","503","Northern Ill.","Home"
"96","Fresno St.","11/08/03","466","Nevada","Away"
"96","Fresno St.","08/30/03","694","Tennessee","Away"
"96","Fresno St.","11/29/03","704","UTEP","Away"
"96","Fresno St.","12/30/03","110","UCLA","Neutral Site"
"96","Fresno St.","11/21/03","66","Boise St.","Home"
"96","Fresno St.","10/04/03","156","Colorado St.","Away"
"96","Fresno St.","09/20/03","366","Louisiana Tech","Home"
"96","Fresno St.","09/05/03","528","Oregon St.","Home"
"96","Fresno St.","09/13/03","522","Oklahoma","Away"
"96","Fresno St.","10/11/03","277","Hawaii","Away"
"96","Fresno St.","11/01/03","663","Southern Methodist","Away"
"96","Fresno St.","11/15/03","630","San Jose St.","Home"
"96","Fresno St.","10/25/03","574","Rice","Home"
"96","Fresno St.","09/27/03","550","Portland St.","Home"
"107","California","09/06/03","156","Colorado St.","Home"
"107","California","09/27/03","657","Southern California","Home"
"107","California","08/30/03","664","Southern Miss.","Home"
"107","California","09/20/03","301","Illinois","Away"
"107","California","11/01/03","28","Arizona St.","Away"
"107","California","10/04/03","528","Oregon St.","Home"
"107","California","11/22/03","674","Stanford","Away"
"107","California","10/25/03","29","Arizona","Home"
"107","California","09/11/03","732","Utah","Away"
"107","California","12/26/03","742","Virginia Tech","Away"
"107","California","11/15/03","756","Washington","Home"
"107","California","11/08/03","529","Oregon","Away"
"107","California","08/23/03","327","Kansas St.","Neutral Site"
"107","California","10/18/03","110","UCLA","Away"
"110","UCLA","10/11/03","29","Arizona","Away"
"110","UCLA","11/15/03","529","Oregon","Home"
"110","UCLA","10/04/03","756","Washington","Home"
"110","UCLA","11/08/03","754","Washington St.","Away"
"110","UCLA","12/30/03","96","Fresno St.","Away"
"110","UCLA","10/18/03","107","California","Home"
"110","UCLA","09/06/03","157","Colorado","Away"
"110","UCLA","09/27/03","626","San Diego St.","Home"
"110","UCLA","10/25/03","28","Arizona St.","Home"
"110","UCLA","09/20/03","522","Oklahoma","Away"
"110","UCLA","09/13/03","301","Illinois","Home"
"110","UCLA","11/01/03","674","Stanford","Away"
"110","UCLA","11/22/03","657","Southern California","Away"
"128","UCF","11/01/03","768","West Virginia","Away"
"128","UCF","10/25/03","129","Central Mich.","Home"
"128","UCF","11/19/03","388","Marshall","Home"
"128","UCF","10/11/03","519","Ohio","Away"
"128","UCF","09/20/03","688","Syracuse","Away"
"128","UCF","09/27/03","331","Kent St.","Away"
"128","UCF","09/13/03","229","Fla. Atlantic","Home"
"128","UCF","10/04/03","86","Buffalo","Home"
"128","UCF","08/31/03","742","Virginia Tech","Away"
"128","UCF","11/28/03","414","Miami (Ohio)","Home"
"128","UCF","10/18/03","5","Akron","Away"
"128","UCF","11/08/03","204","Eastern Mich.","Away"
"129","Central Mich.","08/30/03","418","Michigan","Away"
"129","Central Mich.","09/20/03","47","Ball St.","Away"
"129","Central Mich.","11/08/03","5","Akron","Home"
"129","Central Mich.","10/25/03","128","UCF","Away"
"129","Central Mich.","09/06/03","469","New Hampshire","Home"
"129","Central Mich.","10/11/03","503","Northern Ill.","Home"
"129","Central Mich.","11/01/03","204","Eastern Mich.","Home"
"129","Central Mich.","10/18/03","709","Toledo","Home"
"129","Central Mich.","11/22/03","726","Navy","Away"
"129","Central Mich.","10/04/03","71","Bowling Green","Away"
"129","Central Mich.","09/13/03","202","Eastern Ky.","Home"
"129","Central Mich.","11/15/03","774","Western Mich.","Away"
"140","Cincinnati","09/13/03","768","West Virginia","Away"
"140","Cincinnati","10/11/03","9","UAB","Away"
"140","Cincinnati","09/20/03","690","Temple","Home"
"140","Cincinnati","10/04/03","664","Southern Miss.","Home"
"140","Cincinnati","10/31/03","651","South Fla.","Away"
"140","Cincinnati","11/08/03","572","Rhode Island","Home"
"140","Cincinnati","09/01/03","196","East Caro.","Home"
"140","Cincinnati","11/15/03","698","TCU","Away"
"140","Cincinnati","11/28/03","367","Louisville","Home"
"140","Cincinnati","09/27/03","414","Miami (Ohio)","Away"
"140","Cincinnati","11/22/03","404","Memphis","Away"
"140","Cincinnati","10/25/03","725","Army","Home"
"147","Clemson","10/25/03","457","North Carolina","Home"
"147","Clemson","01/02/04","694","Tennessee","Away"
"147","Clemson","09/20/03","255","Georgia Tech","Away"
"147","Clemson","10/16/03","490","North Carolina St.","Away"
"147","Clemson","08/30/03","257","Georgia","Home"
"147","Clemson","09/13/03","419","Middle Tenn. St.","Home"
"147","Clemson","11/01/03","749","Wake Forest","Away"
"147","Clemson","10/04/03","392","Maryland","Away"
"147","Clemson","11/08/03","234","Florida St.","Home"
"147","Clemson","11/22/03","648","South Carolina","Away"
"147","Clemson","10/11/03","746","Virginia","Home"
"147","Clemson","11/15/03","193","Duke","Home"
"147","Clemson","09/06/03","244","Furman","Home"
"156","Colorado St.","10/16/03","721","Air Force","Home"
"156","Colorado St.","08/30/03","157","Colorado","Neutral Site"
"156","Colorado St.","10/09/03","77","Brigham Young","Away"
"156","Colorado St.","12/31/03","67","Boston College","Away"
"156","Colorado St.","11/15/03","626","San Diego St.","Home"
"156","Colorado St.","11/07/03","473","New Mexico","Away"
"156","Colorado St.","10/04/03","96","Fresno St.","Home"
"156","Colorado St.","09/13/03","758","Weber St.","Home"
"156","Colorado St.","09/27/03","732","Utah","Home"
"156","Colorado St.","11/01/03","811","Wyoming","Away"
"156","Colorado St.","09/06/03","107","California","Away"
"156","Colorado St.","09/20/03","414","Miami (Ohio)","Home"
"156","Colorado St.","11/22/03","465","UNLV","Away"
"157","Colorado","11/08/03","434","Missouri","Home"
"157","Colorado","10/11/03","328","Kansas","Home"
"157","Colorado","11/28/03","463","Nebraska","Home"
"157","Colorado","10/18/03","327","Kansas St.","Away"
"157","Colorado","09/20/03","234","Florida St.","Away"
"157","Colorado","09/06/03","110","UCLA","Home"
"157","Colorado","09/13/03","754","Washington St.","Home"
"157","Colorado","11/15/03","311","Iowa St.","Away"
"157","Colorado","11/01/03","700","Texas Tech","Away"
"157","Colorado","10/04/03","51","Baylor","Away"
"157","Colorado","10/25/03","522","Oklahoma","Home"
"157","Colorado","08/30/03","156","Colorado St.","Neutral Site"
"164","Connecticut","11/01/03","774","Western Mich.","Home"
"164","Connecticut","10/04/03","352","Lehigh","Home"
"164","Connecticut","09/13/03","67","Boston College","Home"
"164","Connecticut","10/18/03","331","Kent St.","Away"
"164","Connecticut","08/30/03","306","Indiana","Home"
"164","Connecticut","11/08/03","587","Rutgers","Home"
"164","Connecticut","09/20/03","86","Buffalo","Away"
"164","Connecticut","11/15/03","749","Wake Forest","Away"
"164","Connecticut","09/27/03","742","Virginia Tech","Away"
"164","Connecticut","10/11/03","490","North Carolina St.","Away"
"164","Connecticut","09/06/03","725","Army","Away"
"164","Connecticut","10/25/03","5","Akron","Home"
"193","Duke","11/22/03","457","North Carolina","Away"
"193","Duke","09/06/03","769","Western Caro.","Home"
"193","Duke","10/18/03","749","Wake Forest","Home"
"193","Duke","10/25/03","490","North Carolina St.","Home"
"193","Duke","10/11/03","392","Maryland","Away"
"193","Duke","11/08/03","255","Georgia Tech","Home"
"193","Duke","09/27/03","234","Florida St.","Home"
"193","Duke","11/01/03","694","Tennessee","Away"
"193","Duke","08/30/03","746","Virginia","Away"
"193","Duke","09/13/03","574","Rice","Home"
"193","Duke","09/20/03","509","Northwestern","Home"
"193","Duke","11/15/03","147","Clemson","Away"
"196","East Caro.","11/22/03","718","Tulane","Away"
"196","East Caro.","09/13/03","415","Miami (Fla.)","Away"
"196","East Caro.","09/30/03","288","Houston","Home"
"196","East Caro.","11/29/03","664","Southern Miss.","Home"
"196","East Caro.","11/08/03","651","South Fla.","Home"
"196","East Caro.","09/01/03","140","Cincinnati","Away"
"196","East Caro.","09/06/03","768","West Virginia","Home"
"196","East Caro.","10/11/03","457","North Carolina","Home"
"196","East Caro.","10/18/03","725","Army","Away"
"196","East Caro.","11/01/03","404","Memphis","Away"
"196","East Caro.","10/25/03","367","Louisville","Home"
"196","East Caro.","09/20/03","749","Wake Forest","Away"
"204","Eastern Mich.","10/11/03","709","Toledo","Away"
"204","Eastern Mich.","11/15/03","47","Ball St.","Home"
"204","Eastern Mich.","09/27/03","392","Maryland","Home"
"204","Eastern Mich.","11/22/03","503","Northern Ill.","Away"
"204","Eastern Mich.","09/13/03","5","Akron","Away"
"204","Eastern Mich.","11/08/03","128","UCF","Home"
"204","Eastern Mich.","09/04/03","771","Western Ill.","Home"
"204","Eastern Mich.","09/20/03","726","Navy","Away"
"204","Eastern Mich.","11/01/03","129","Central Mich.","Away"
"204","Eastern Mich.","08/28/03","198","East Tenn. St.","Home"
"204","Eastern Mich.","10/18/03","71","Bowling Green","Home"
"204","Eastern Mich.","10/04/03","774","Western Mich.","Home"
"234","Florida St.","10/18/03","746","Virginia","Away"
"234","Florida St.","09/20/03","157","Colorado","Home"
"234","Florida St.","10/11/03","415","Miami (Fla.)","Home"
"234","Florida St.","01/01/04","415","Miami (Fla.)","Neutral Site"
"234","Florida St.","11/01/03","513","Notre Dame","Away"
"234","Florida St.","09/27/03","193","Duke","Away"
"234","Florida St.","11/08/03","147","Clemson","Away"
"234","Florida St.","08/30/03","457","North Carolina","Away"
"234","Florida St.","10/25/03","749","Wake Forest","Home"
"234","Florida St.","09/13/03","255","Georgia Tech","Home"
"234","Florida St.","09/06/03","392","Maryland","Home"
"234","Florida St.","11/29/03","235","Florida","Away"
"234","Florida St.","11/15/03","490","North Carolina St.","Home"
"235","Florida","10/11/03","365","LSU","Away"
"235","Florida","09/27/03","334","Kentucky","Away"
"235","Florida","09/20/03","694","Tennessee","Home"
"235","Florida","11/29/03","234","Florida St.","Home"
"235","Florida","11/01/03","257","Georgia","Neutral Site"
"235","Florida","10/04/03","433","Mississippi","Home"
"235","Florida","11/15/03","648","South Carolina","Away"
"235","Florida","11/08/03","736","Vanderbilt","Home"
"235","Florida","08/30/03","630","San Jose St.","Home"
"235","Florida","01/01/04","312","Iowa","Neutral Site"
"235","Florida","09/13/03","228","Florida A&M","Home"
"235","Florida","10/18/03","31","Arkansas","Away"
"235","Florida","09/06/03","415","Miami (Fla.)","Away"
"255","Georgia Tech","01/03/04","719","Tulsa","Away"
"255","Georgia Tech","11/22/03","746","Virginia","Away"
"255","Georgia Tech","11/08/03","193","Duke","Away"
"255","Georgia Tech","09/06/03","37","Auburn","Home"
"255","Georgia Tech","09/20/03","147","Clemson","Home"
"255","Georgia Tech","08/28/03","77","Brigham Young","Away"
"255","Georgia Tech","09/27/03","736","Vanderbilt","Away"
"255","Georgia Tech","11/15/03","457","North Carolina","Home"
"255","Georgia Tech","10/11/03","749","Wake Forest","Away"
"255","Georgia Tech","10/04/03","490","North Carolina St.","Home"
"255","Georgia Tech","10/23/03","392","Maryland","Home"
"255","Georgia Tech","09/13/03","234","Florida St.","Away"
"255","Georgia Tech","11/29/03","257","Georgia","Home"
"257","Georgia","11/22/03","334","Kentucky","Home"
"257","Georgia","09/06/03","419","Middle Tenn. St.","Home"
"257","Georgia","10/04/03","8","Alabama","Home"
"257","Georgia","11/01/03","235","Florida","Away"
"257","Georgia","09/13/03","648","South Carolina","Home"
"257","Georgia","12/06/03","365","LSU","Away"
"257","Georgia","11/29/03","255","Georgia Tech","Away"
"257","Georgia","09/20/03","365","LSU","Away"
"257","Georgia","10/11/03","694","Tennessee","Away"
"257","Georgia","10/18/03","736","Vanderbilt","Away"
"257","Georgia","10/25/03","9","UAB","Home"
"257","Georgia","11/15/03","37","Auburn","Home"
"257","Georgia","01/01/04","559","Purdue","Neutral Site"
"257","Georgia","08/30/03","147","Clemson","Away"
"277","Hawaii","10/04/03","719","Tulsa","Away"
"277","Hawaii","08/30/03","27","Appalachian St.","Home"
"277","Hawaii","09/27/03","574","Rice","Home"
"277","Hawaii","09/13/03","657","Southern California","Away"
"277","Hawaii","11/01/03","630","San Jose St.","Away"
"277","Hawaii","12/25/03","288","Houston","Home"
"277","Hawaii","10/18/03","366","Louisiana Tech","Away"
"277","Hawaii","12/06/03","66","Boise St.","Home"
"277","Hawaii","09/19/03","465","UNLV","Away"
"277","Hawaii","11/15/03","466","Nevada","Away"
"277","Hawaii","11/29/03","8","Alabama","Home"
"277","Hawaii","10/25/03","704","UTEP","Home"
"277","Hawaii","10/11/03","96","Fresno St.","Home"
"277","Hawaii","11/22/03","725","Army","Home"
"288","Houston","09/06/03","418","Michigan","Away"
"288","Houston","10/25/03","698","TCU","Home"
"288","Houston","11/22/03","367","Louisville","Away"
"288","Houston","11/15/03","725","Army","Away"
"288","Houston","09/20/03","430","Mississippi St.","Home"
"288","Houston","10/18/03","404","Memphis","Home"
"288","Houston","10/11/03","718","Tulane","Away"
"288","Houston","11/08/03","664","Southern Miss.","Home"
"288","Houston","09/13/03","671","La.-Lafayette","Away"
"288","Houston","11/29/03","9","UAB","Home"
"288","Houston","12/25/03","277","Hawaii","Away"
"288","Houston","08/30/03","574","Rice","Home"
"288","Houston","09/30/03","196","East Caro.","Away"
"295","Idaho","11/22/03","731","Utah St.","Home"
"295","Idaho","10/25/03","671","La.-Lafayette","Away"
"295","Idaho","09/13/03","66","Boise St.","Home"
"295","Idaho","09/06/03","207","Eastern Wash.","Home"
"295","Idaho","11/15/03","498","La.-Monroe","Away"
"295","Idaho","09/20/03","756","Washington","Away"
"295","Idaho","08/30/03","754","Washington St.","Away"
"295","Idaho","10/04/03","472","New Mexico St.","Away"
"295","Idaho","09/27/03","441","Montana","Away"
"295","Idaho","10/18/03","419","Middle Tenn. St.","Home"
"295","Idaho","10/11/03","497","North Texas","Home"
"295","Idaho","11/08/03","30","Arkansas St.","Away"
"301","Illinois","10/18/03","418","Michigan","Away"
"301","Illinois","10/25/03","428","Minnesota","Home"
"301","Illinois","09/20/03","107","California","Home"
"301","Illinois","11/08/03","306","Indiana","Away"
"301","Illinois","09/13/03","110","UCLA","Away"
"301","Illinois","08/30/03","434","Missouri","Neutral Site"
"301","Illinois","09/27/03","796","Wisconsin","Home"
"301","Illinois","10/11/03","416","Michigan St.","Home"
"301","Illinois","11/22/03","509","Northwestern","Home"
"301","Illinois","10/04/03","559","Purdue","Away"
"301","Illinois","11/01/03","312","Iowa","Away"
"301","Illinois","09/06/03","299","Illinois St.","Home"
"306","Indiana","11/22/03","559","Purdue","Home"
"306","Indiana","10/04/03","416","Michigan St.","Away"
"306","Indiana","10/25/03","518","Ohio St.","Home"
"306","Indiana","11/08/03","301","Illinois","Home"
"306","Indiana","10/11/03","509","Northwestern","Home"
"306","Indiana","09/27/03","418","Michigan","Away"
"306","Indiana","09/20/03","334","Kentucky","Home"
"306","Indiana","09/06/03","756","Washington","Away"
"306","Indiana","09/13/03","305","Indiana St.","Home"
"306","Indiana","11/15/03","539","Penn St.","Away"
"306","Indiana","08/30/03","164","Connecticut","Away"
"306","Indiana","11/01/03","428","Minnesota","Away"
"311","Iowa St.","11/29/03","434","Missouri","Away"
"311","Iowa St.","11/22/03","328","Kansas","Away"
"311","Iowa St.","11/08/03","327","Kansas St.","Home"
"311","Iowa St.","08/30/03","504","Northern Iowa","Home"
"311","Iowa St.","09/27/03","503","Northern Ill.","Away"
"311","Iowa St.","10/25/03","463","Nebraska","Away"
"311","Iowa St.","10/11/03","700","Texas Tech","Away"
"311","Iowa St.","10/18/03","703","Texas","Home"
"311","Iowa St.","11/15/03","157","Colorado","Home"
"311","Iowa St.","09/13/03","312","Iowa","Home"
"311","Iowa St.","10/04/03","522","Oklahoma","Home"
"311","Iowa St.","09/06/03","519","Ohio","Home"
"312","Iowa","11/22/03","796","Wisconsin","Away"
"312","Iowa","11/08/03","559","Purdue","Away"
"312","Iowa","09/20/03","28","Arizona St.","Home"
"312","Iowa","09/27/03","416","Michigan St.","Away"
"312","Iowa","10/18/03","518","Ohio St.","Away"
"312","Iowa","11/01/03","301","Illinois","Home"
"312","Iowa","10/04/03","418","Michigan","Home"
"312","Iowa","10/25/03","539","Penn St.","Home"
"312","Iowa","09/13/03","311","Iowa St.","Away"
"312","Iowa","09/06/03","86","Buffalo","Home"
"312","Iowa","08/30/03","414","Miami (Ohio)","Home"
"312","Iowa","11/15/03","428","Minnesota","Home"
"312","Iowa","01/01/04","235","Florida","Away"
"327","Kansas St.","11/22/03","434","Missouri","Home"
"327","Kansas St.","09/06/03","402","McNeese St.","Home"
"327","Kansas St.","09/13/03","400","Massachusetts","Home"
"327","Kansas St.","11/15/03","463","Nebraska","Away"
"327","Kansas St.","10/25/03","328","Kansas","Home"
"327","Kansas St.","10/04/03","703","Texas","Away"
"327","Kansas St.","08/23/03","107","California","Neutral Site"
"327","Kansas St.","11/08/03","311","Iowa St.","Away"
"327","Kansas St.","08/30/03","716","Troy St.","Home"
"327","Kansas St.","09/20/03","388","Marshall","Home"
"327","Kansas St.","12/06/03","522","Oklahoma","Away"
"327","Kansas St.","10/11/03","521","Oklahoma St.","Away"
"327","Kansas St.","01/02/04","518","Ohio St.","Neutral Site"
"327","Kansas St.","10/18/03","157","Colorado","Home"
"327","Kansas St.","11/01/03","51","Baylor","Home"
"328","Kansas","10/18/03","51","Baylor","Home"
"328","Kansas","10/11/03","157","Colorado","Away"
"328","Kansas","08/30/03","509","Northwestern","Home"
"328","Kansas","11/15/03","521","Oklahoma St.","Away"
"328","Kansas","09/20/03","315","Jacksonville St.","Home"
"328","Kansas","11/22/03","311","Iowa St.","Home"
"328","Kansas","09/13/03","811","Wyoming","Away"
"328","Kansas","09/27/03","434","Missouri","Home"
"328","Kansas","12/22/03","490","North Carolina St.","Neutral Site"
"328","Kansas","10/25/03","327","Kansas St.","Away"
"328","Kansas","11/08/03","463","Nebraska","Home"
